,length,area,left_click_distance,is_clicked
185,0.13889036287854914,0.016448164517351316,0.021772595911689126,1
186,0.13615907206878256,0.01619020324891096,0.020604783228343984,1
187,0.12993752899350455,0.015573993078676907,0.014288656053555367,1
188,0.12498220252602761,0.01486686423589667,0.022233631411929033,1
189,0.13136348238523757,0.015650711221201874,0.03527909953489883,1
190,0.1334074415980234,0.01568196572491143,0.029688628240488218,1
191,0.1423334256818259,0.017600949321354697,0.038585570477885085,1
192,0.14727349535678058,0.01940580856548646,0.03571700861363053,1
193,0.14620002257855907,0.019583170062249522,0.07238836253484218,1
194,0.15318168879841573,0.021107640033893205,0.09927175094355875,1
195,0.13544913875246972,0.017912778439956867,0.04926308043054757,1
196,0.13670990397654004,0.016484552445763967,0.0672177869036326,1
197,0.1386816726554728,0.015977288104141785,0.08730065116933595,1
198,0.1392883099672739,0.01637830530360951,0.10902304741725254,1
199,0.13435787515351466,0.015467850810549244,0.021279206237864917,1
200,0.12683504195971795,0.01423642429232208,0.059934325860754895,1
201,0.12687808992842634,0.013749983671142552,0.036516216723885865,1
202,0.12275344762675341,0.01298318563150147,0.020737364031824232,1
203,0.12254333856766705,0.011648617919953086,0.04303199148473771,1
204,0.12178295785864292,0.010521396260437577,0.008131123854738749,1
205,0.107392937318357,0.008442402591153364,0.012814800634663595,1
206,0.09023500428826699,0.006326071712275727,0.0565525298198232,1
207,0.08184029700327032,0.005221288188724138,0.02786663697019365,1
208,0.06260195382027649,0.004016424947565156,0.05623043525676981,1
209,0.043059878318590615,0.0027099087428270607,0.033036042411156985,1
210,0.055147826909356476,0.0030223170125727172,0.018847848270290457,1
211,0.07222131304716578,0.004071633775809325,0.00964447195774529,1
212,0.07576154484777643,0.004132998237424967,0.009482640098567925,1
213,0.07305527883320459,0.0038158610377947433,0.026312453715060607,1
214,0.07139066522259722,0.0035350441004800004,0.03306676568200091,1
215,0.0659174390093947,0.003195458622206271,0.047956155201360866,1
216,0.06547388763468333,0.0031553071878276384,0.04936148920383125,1
217,0.06232649911018405,0.002969654613522721,0.03943174394475634,1
218,0.06187800078943538,0.0028147055534830656,0.03187104372436708,1
219,0.05924085074494916,0.002675309474019727,0.024452287603739353,1
220,0.05885247257873334,0.0026367788319028307,0.021943928103258237,1
221,0.05512788478264386,0.0024344474797519666,0.018716330536827096,1
222,0.053975127017641136,0.002360871266910536,0.03158595785640952,1
223,0.05358879786756727,0.0024485234708890857,0.037593798853153,1
224,0.053974181910338606,0.0025139238397748898,0.028060051793553316,1
225,0.05733190237650132,0.0027937762350909168,0.024135736881267498,1
226,0.055164111112819145,0.002833425964114511,0.03729807684065881,1
227,0.05538346100957614,0.003084076422730675,0.049204952115371105,1
228,0.05613262569456817,0.003315732713637942,0.07820095167614055,1
229,0.0549454112546933,0.0033431911938803793,0.07304406460818397,1
230,0.057429275284390846,0.0035641122150691373,0.07048311222826646,1
231,0.05728358228789407,0.003669534745340819,0.0818367325915864,1
232,0.059559826001760054,0.0038899215818153365,0.09222755518695017,1
233,0.08834344164673652,0.0065330050587202315,0.04263942244993885,1
234,0.09033996641269579,0.007542729024870853,0.05802875363365427,1
235,0.09100528640635895,0.008051668195625972,0.06601759567620975,1
236,0.0845303480443674,0.00753825002077857,0.07822324946576642,1
237,0.07171737480760676,0.00614555606193079,0.1051393806496998,1
238,0.0668889471019763,0.00552562094853748,0.09835779644618019,1
239,0.06621234556770195,0.005308491945656968,0.0986360201967973,1
240,0.06534383598870341,0.005010611447277213,0.11162354577862857,1
241,0.06421562370446131,0.004658628247354635,0.08746911711203247,1
242,0.06660439500312812,0.004617402635888723,0.09487327664451815,1
243,0.061501368192568136,0.004158392344979056,0.09560586466077615,1
244,0.06312842435443101,0.004068761566458967,0.088386025190279,1
245,0.06234812565891089,0.003824538294027846,0.08361899216777113,1
246,0.0581001221840847,0.0036541614662954913,0.06651378631420486,1
247,0.05722674895204636,0.003605294729519315,0.06901457936513777,1
248,0.05628982526624648,0.003453788277102632,0.07027800096964612,1
249,0.058301102314973395,0.0035018936127002576,0.07270963534313246,1
250,0.056323823309691,0.00319214131157608,0.051168020197373494,1
251,0.05513984740511083,0.002994037628123891,0.04574080732013561,1
252,0.05394313793166691,0.0028080127333787175,0.03754526597100702,1
253,0.052858131403086074,0.0027302042223027456,0.03852318492929209,1
254,0.04790299619389203,0.0025435748006668035,0.03635553454405089,1
255,0.04980929074656229,0.002750846132169471,0.03511332285071049,1
256,0.05319176332394278,0.002988311214480177,0.031242754713187628,1
257,0.048930485604269804,0.0028898129570471554,0.03296903968403214,1
258,0.050224841066004736,0.0031435631179945744,0.031075184452851852,1
259,0.05695052697688088,0.0037713517062902824,0.040873250838660974,1
260,0.06019088654563367,0.004153689079339884,0.068723611989985,1
261,0.06304294880730849,0.004667768802603334,0.06543203532838536,1
262,0.06977448307161237,0.004880529414019286,0.0580510284064245,1
263,0.06472234273899463,0.005097670706458501,0.09547921803664164,1
264,0.06341390647134734,0.005008273927867624,0.07315712973491224,1
265,0.07159333523209038,0.006092602805278791,0.06566156101080452,1
266,0.06927405671864069,0.006065679626239273,0.08089085379323763,1
267,0.07722151936512038,0.0069353656794755025,0.09954434813294667,1
268,0.07406747041858322,0.006758632327731107,0.10653131581195148,1
269,0.07184823467481874,0.006730262701064138,0.08371259008189948,1
270,0.06864206394927098,0.00659058080079733,0.12448313833932616,1
271,0.06630883183019344,0.006484818081743171,0.12061028453521482,1
272,0.0681897489588529,0.006434425798119925,0.11494041647017515,1
273,0.07373609355416176,0.007010234179902763,0.1000433454904303,1
274,0.0686916513335771,0.006452748827518562,0.10355911046176744,1
275,0.0690465256093872,0.0064167152669902805,0.08984059657425798,1
276,0.06238079935235924,0.005604802035041878,0.09716909574447759,1
277,0.06574368913147684,0.005965769883999883,0.07721343376057194,1
278,0.061507993771852544,0.0054230732580116126,0.12421497623580244,1
279,0.05786397457687784,0.004602562836122814,0.0932703894757288,1
280,0.0635668956877891,0.005020645587516803,0.08795663285863053,1
281,0.0623933269288465,0.004991203318031268,0.11472397457752487,1
282,0.06285240553397353,0.005013040816651326,0.0994888196556298,1
283,0.06271251992311395,0.004627305964943318,0.09377093629190458,1
284,0.06467048349572654,0.004915922936774564,0.0937267929183587,1
285,0.06700000154227184,0.005033681668020762,0.06237247630416097,1
286,0.06428901724513322,0.004739263928144055,0.043704090933327625,1
287,0.06785566695894348,0.0048282167679936094,0.04800382316095274,1
288,0.06901852490492617,0.004797008183155427,0.054884854094483106,1
289,0.07261947430938924,0.005055238648997928,0.03765765761353081,1
290,0.06417043913763446,0.004540492424489173,0.03467950836917666,1
291,0.07187749496331096,0.005130463482156955,0.024019068930477196,1
292,0.07399970782313277,0.005302905261547863,0.019150661518538337,1
293,0.07927782798589075,0.005847602771941851,0.03836539293923699,1
294,0.08232222666184377,0.006048451450727299,0.02632047674735083,1
295,0.08824297966007108,0.006342831305287788,0.0327460713443782,1
296,0.09193483766006566,0.007082103539973517,0.03404466153584923,1
297,0.0928077626820611,0.00679408180779717,0.02496418520126022,1
298,0.09460853191835208,0.006994755717489198,0.02919070609315621,1
299,0.0940926803280225,0.006753408942371308,0.0232492968069435,1
300,0.08818912868218823,0.005967232235619235,0.011296289312098275,1
301,0.09192318962313184,0.006494791865844007,0.03428042814533922,1
302,0.08286046949863114,0.00608245331995505,0.037257724005887595,1
303,0.08006046094020786,0.005709111991009763,0.026355680132060928,1
304,0.08104024266669102,0.005688603991007568,0.011588497385019545,1
305,0.07822931330148265,0.005161825797022956,0.0670173327358198,1
306,0.07280222383684944,0.004902321049127245,0.018422985652853,1
307,0.07351310350286573,0.004619415769631097,0.01494092612778559,1
308,0.07352219103464257,0.00453560052792934,0.026055196154967184,1
309,0.07953103274134855,0.005601446977804514,0.03191916268816533,1
310,0.08069398150835999,0.006046436560015245,0.01641586040807149,1
311,0.09244944593609,0.007012268769088337,0.017163885599765658,1
312,0.095718775602074,0.007898154516615463,0.06299493822834452,1
313,0.08806858758095834,0.007449112843640471,0.04026415216181528,1
314,0.09280258901189055,0.007499132470042191,0.041088256039652146,1
315,0.08870846275781684,0.007453450606778489,0.05387638225703989,1
316,0.07504516968272834,0.0054443268338353334,0.09110131214180951,1
317,0.06465667678729095,0.004195570137342841,0.07907686194676525,1
318,0.07331299460421134,0.005197178707965655,0.08199640432700807,1
319,0.076391335587754,0.005420745051040399,0.06787803583999324,1
320,0.07196383849336946,0.005509461879413813,0.11120777397489921,1
321,0.07377269479440013,0.005786121876003136,0.11087311037164842,1
322,0.07373120941002856,0.0055611669104829176,0.0537440278670782,1
323,0.06890122209960947,0.005212413414512618,0.10042449953146369,1
324,0.06296688620699542,0.00468402104569865,0.07870703425696916,1
325,0.06183153388698842,0.0043762312472725995,0.05044292783912291,1
326,0.0571509342370658,0.004175807521595409,0.08746028733396104,1
327,0.0521272374423859,0.003954220930565633,0.07005272637693223,1
328,0.05892273919674878,0.003921890385396587,0.11162013016390389,1
329,0.06891305098116482,0.004709535014474131,0.0370769253188653,1
330,0.06472495537307797,0.0042378316505926605,0.050430182343276106,1
331,0.06648391279581238,0.00458070668962085,0.04873924071372103,1
332,0.06421614139032998,0.004600281735100076,0.06058105747299409,1
333,0.0582568825201824,0.004343642196193542,0.07433876024712513,1
334,0.04677910814177342,0.0029527740615380438,0.05216833312522368,1
335,0.07313071910601296,0.005406356565910819,0.054866586363257135,1
336,0.06418728501773154,0.004853123793184366,0.06096205626932482,1
337,0.06783891872048062,0.004932088481389485,0.061067131477632514,1
338,0.06409302482620727,0.004633892329346523,0.07855432052066094,1
339,0.06290581988913373,0.004493776666448568,0.08343252256837265,1
340,0.06443704919476619,0.004664015015774403,0.07499819172743849,1
341,0.06466983554288933,0.004836604169454084,0.07835272006147051,1
342,0.06530401272197206,0.005011297254723601,0.06996976025933975,1
343,0.0677354440856912,0.005193658951309743,0.0683255095441004,1
344,0.06780411356107988,0.005402107087533636,0.044681182015007426,1
345,0.0757564934290886,0.006315911539065411,0.06058994545749811,1
346,0.07585645186594404,0.006487741089671317,0.04176764005790944,1
347,0.07435816359023749,0.006404487961109595,0.08026167296756873,1
348,0.06976977685066724,0.0058907622949142535,0.09234962446384364,1
349,0.07673382574353543,0.005893467720106571,0.07915325117881189,1
350,0.06966315688575216,0.005754545130384869,0.0844084953557676,1
351,0.07205449940351381,0.0057495800022682175,0.09005370666338641,1
352,0.06751042485301532,0.005720466810881675,0.09723314439761245,1
353,0.06691323691238384,0.005463858221523843,0.12794978870501952,1
354,0.07276210614851228,0.0059866675740458675,0.09540188744599833,1
355,0.07211723202969321,0.005909109736521145,0.09794364723633568,1
356,0.06410160223698125,0.005495889049180747,0.1010224238992423,1
357,0.059738194083369646,0.004660494997892783,0.09535023134379776,1
358,0.06366393664439833,0.004981066301141368,0.0610065590715721,1
359,0.05948068020228766,0.004552941825767931,0.05412910329789875,1
360,0.0621613629112867,0.004617996147626702,0.044909875557624504,1
361,0.06126863630829474,0.004323531670877401,0.0349988711074008,1
362,0.05568607367163779,0.003951684343247663,0.038458716527279134,1
363,0.05949328063190258,0.004230972859847526,0.05565734333534382,1
364,0.056845239911437306,0.004043205334399058,0.054209795758578906,1
365,0.05068184765121385,0.003726429662412656,0.0528873087247801,1
366,0.05534589535066619,0.004002340449269948,0.049854885317712185,1
367,0.04842544226022738,0.0032090471920089847,0.03959749217699281,1
368,0.03935830216594888,0.0026165681844281252,0.04447157737631145,1
369,0.03867292876020919,0.002730921158431432,0.07989780387053855,1
370,0.038462398931995816,0.0025364005623638164,0.07162613451037994,1
371,0.038288229026847045,0.0023481288651758803,0.06197001199622998,1
372,0.03469037523305236,0.00121930947363591,0.05626775389807592,1
373,0.027986311406740735,0.001060493922151018,0.03749562110417314,1
374,0.028461483468647124,0.001159278543435338,0.05309059765569051,1
375,0.050939870903936084,0.0032730764979320703,0.047239368299290325,1
376,0.05614497337753066,0.003662719216954713,0.09806525729761063,1
377,0.04662847895999524,0.003603447169894025,0.14283092025731575,1
378,0.0372934827858782,0.0029351390672429645,0.15558180818947767,1
379,0.05334524617979987,0.0033476255137498967,0.14957012874568465,1
380,0.054481608084901524,0.003921966157498069,0.1453824534649205,1
381,0.05634033654310918,0.0032528927643138417,0.05429440208951792,1
382,0.05009699549920829,0.002595674552836158,0.04823462631098292,1
383,0.059827811382912745,0.002086962069959064,0.06447932585918364,1
384,0.05290418027971177,0.0016773599161403752,0.02612421946553981,1
385,0.060114576913142696,0.0019688699353004324,0.0152195977327475,1
386,0.06396234567011012,0.0023112616959002352,0.018511585834581394,1
387,0.06759813204168919,0.002823170554358434,0.0069069892944729795,1
388,0.0666763341064944,0.002758859670207059,0.012284873629741115,1
389,0.0636043332721168,0.0025125046429534947,0.02323724926868636,1
390,0.055421425335922966,0.002069027506244936,0.003972953866582998,1
391,0.06130040585872948,0.002359535826784054,0.007033113187265919,1
392,0.0581565874773234,0.002044909844524767,0.005591584745245885,1
393,0.05449014850411909,0.001998954124193375,0.012350752950065236,1
394,0.04683559750170581,0.0013157232879912328,0.015255159124401266,1
395,0.048159291543476354,0.0015738881278153372,0.019686119018293362,1
396,0.04752938406408209,0.001397883503061692,0.01151405834831758,1
397,0.03618531132973619,0.0007904039699351273,0.012894662163319684,1
398,0.020148780557911663,0.00026018370873259755,0.07562248951536579,1
399,0.04259561588541549,0.0011304756287628948,0.03287341003937101,1
400,0.06471523934281807,0.002961975120044258,0.01587181169528317,1
401,0.05176040606202976,0.0031120311228836073,0.10265256131391506,1
402,0.06646149333791018,0.004036102722732693,0.025932472638541,1
403,0.07317945618188552,0.004736421259760704,0.010453592453308506,1
404,0.0761440805182557,0.005329939350289692,0.008469899410480437,1
405,0.08080993710500461,0.005732722912759058,0.007770120284899782,1
406,0.08643027792592879,0.006459013507056355,0.006054484437339012,1
407,0.08901219233863952,0.006867435995244975,0.010138668472966895,1
408,0.09094165363154354,0.006984142461091025,0.018061520236242964,1
409,0.09412649594011145,0.007311965477400761,0.024126473456431347,1
410,0.09207819874562749,0.007093882083928804,0.02889084281820954,1
411,0.0921372402729253,0.007150335847031286,0.027731078045136186,1
412,0.08708513435519283,0.006641638133125127,0.022071557303850874,1
413,0.09303721865015542,0.00707608083845912,0.031134279808599757,1
414,0.09645760775377397,0.007372509585753306,0.010933991845098492,1
415,0.10009314080592985,0.008003278277179504,0.007263018141725363,1
416,0.09438974342148115,0.007953935020564629,0.01838741284761264,1
417,0.10474554602457824,0.008641303524854038,0.01504422958154076,1
418,0.10854208173785496,0.009504927828331233,0.05958959927762607,1
419,0.09967043394712258,0.008766159270535923,0.017381856133365958,1
420,0.10139021642470508,0.008725274514588932,0.01659225074128253,1
421,0.11094039966152162,0.009653048085029425,0.030053819872410382,1
422,0.1095067961173089,0.00924770724770596,0.05803733101492329,1
423,0.09954832703485629,0.008736756441105165,0.04361781966070973,1
424,0.09965639365055633,0.008517041940443448,0.07301683170744964,1
425,0.10279805607639016,0.008838216345849581,0.07651910361617721,1
426,0.10244506991753875,0.009040103195923521,0.06304647285408094,1
427,0.10324575413290596,0.009149607299230311,0.051797449744205935,1
428,0.10300554027738237,0.009291867020295719,0.03611065791039869,1
429,0.09887763243095135,0.008740201161464789,0.0379373437971268,1
430,0.09653286655389538,0.00792144847581433,0.06863931245833597,1
431,0.09280349298186352,0.007256930201901213,0.10994553254104639,1
432,0.08813455255514115,0.007361920435402958,0.05850759055947679,1
433,0.0921050482725995,0.007381090431895387,0.023615797171497543,1
434,0.09789816126980998,0.007777357943851371,0.020703308700671785,1
435,0.10353868598081084,0.008596116671796494,0.020063509085586424,1
436,0.10365389081980686,0.008530295161538248,0.021055460901012145,1
437,0.09392365044077995,0.0077496805417958115,0.02440766442121136,1
438,0.09532060186858515,0.007623744169848123,0.035817993683001044,1
439,0.09659212632647995,0.008116818679670956,0.03155230643987339,1
440,0.09848939623330107,0.008454310931654163,0.027953230941279206,1
441,0.10036065473719406,0.008450291656645348,0.036816943390842474,1
442,0.10049535629617676,0.008446133592041605,0.032920174581758416,1
443,0.0946103150327022,0.008040401951149079,0.02176939131225984,1
444,0.09943297128624311,0.008433936495579886,0.028742548837385605,1
445,0.10005117123438859,0.008499747750546405,0.014124178949377609,1
446,0.09715571335340743,0.008318394078848712,0.029902453798271084,1
447,0.10333630954363404,0.008956000975731016,0.03969332635666179,1
